Person,Trial_no,Blink_s0,Blink_s1,Blink_s2,Velo_s0,Velo_s1,Velo_s2,Velo_s3,Velo_s4,Velo_s5
01,0,0.015051095457749802,0.0372294660649559,0.022061803022986017,0.5170493969015226,0.1845653416817927,0.08502772643253234,0.044095851859252966,0.024296015053870877,0.0706233035253368
01,1,0.0102029369773608,0.02986436875382419,0.005098919029165817,0.8228329594126045,0.08989394248419336,0.02158882316948807,0.005313073628390781,0.0024576789720579238,0.012747297572914542
01,2,0.009450828442872998,0.03827519057841463,0.02271654825438812,0.6112997879877445,0.1861454311026631,0.06323149212763271,0.021653163900759654,0.01027495131693506,0.03695260628858922
01,3,0.006416181154995131,0.022442192477182328,0.030153988347719884,0.8475713413325852,0.04495865586162505,0.0160012543531004,0.00792223010777534,0.004910132202214924,0.019624024162801828
01,4,0.0038201741843955877,0.051097606005669184,0.0935442943088844,0.6585691559802661,0.08368291443753766,0.04212741502472286,0.02269894195611797,0.010416637746985645,0.03404286035542057
01,5,0.009407067070034263,0.029159873642484953,0.027892811164099123,0.6218312540140597,0.1319721130010491,0.0692234592549324,0.04184793506595409,0.021586559838187986,0.04707892694919835
01,6,0.006238324662616825,0.01860306291984585,0.011001718839223969,0.7474224585426883,0.10158655460255789,0.04281315729817987,0.024396612825008393,0.013257157286701808,0.03468095302317707
01,7,0.00646989718480153,0.03965545332155689,0.029592597991716475,0.7627961617945925,0.0842072768121286,0.033828687069638215,0.015460867626503854,0.0073831431094951855,0.0206059150895667
01,8,0.025674013123081808,0.041849666631389566,0.123806090591597,0.5040149751296433,0.10804714784633294,0.0515464599428511,0.03168324690443433,0.02609403111440364,0.08728436871626627
01,9,0.0068260755468424385,0.0687238542165141,0.055429832821351936,0.6146493570645714,0.12292493169293466,0.04967505904509038,0.026699186489865856,0.013133480495824393,0.041938222627004834
01,10,0.008072817563057189,0.042360456918978606,0.020893250400833483,0.701935854165237,0.1150282922933914,0.05059547947171083,0.0200759867990093,0.012477306898079119,0.028560555489703102
01,11,0.04742161181653278,0.04044491398728248,0.15096909655085347,0.42420980591491086,0.12007893635258238,0.06186005408601936,0.04043826951315938,0.023866951050159135,0.09071036072850014
02,0,0.031594317964149986,0.028068724095907258,0.04109954111758549,0.6387876398786307,0.11481776566182615,0.0488364152205717,0.025289889873772637,0.01670076591444744,0.0548049402731086
02,1,0.03309919060304912,0.023140908419460163,0.0834661953249558,0.7567071959412996,0.043388566567678116,0.012418563664240344,0.00605137556731646,0.0042787504011328505,0.03744925351086752
02,2,0.02979523249712741,0.02573707666660025,0.10115501358253465,0.6884518567225244,0.06639169506047382,0.02693924721541435,0.01016199414190926,0.008275715490731332,0.043092168622684494
02,3,0.002601046518213861,0.011327840782840935,0.8490739490160027,0.11470745851178313,0.007363096508846608,0.004095450129180954,0.0012199213150751776,0.0015771839859186226,0.008034053232137956
02,4,0.01677542195293223,0.031544121524664924,0.04151112023958545,0.7419987843092628,0.06905567474999237,0.033084551568324315,0.016409049402007832,0.010441617701345308,0.03917965855188474
02,5,0.05460572378149576,0.03840354664117857,0.18364210532431954,0.5736041346491852,0.05319961767858855,0.01737877418923748,0.010818882494269537,0.006280994616705354,0.06206622062501997
02,6,0.062031084452892384,0.03657146466749168,0.11875604762875527,0.6390602882188603,0.053164578769198084,0.017796179477829428,0.008154428802361339,0.006092851379792521,0.05837307660281902
02,7,0.04298181225022429,0.04195158804768221,0.0536446327465348,0.7763769590357101,0.025566730626419242,0.00989015234440395,0.003871925961220644,0.003107843011001936,0.042608355976802785
02,8,0.043218696460346755,0.036061333703769856,0.07593287161067122,0.6770455041574884,0.05435494433529797,0.03233381622379658,0.016616723885879092,0.011509991863626442,0.052926117759123655
02,9,0.057189330666617286,0.06098261078908869,0.2649956480675568,0.4301067303715501,0.0513466298758619,0.020839892096767225,0.014327425816527467,0.011074279153317655,0.08913745316271289
02,10,0.018033034355226248,0.019498572201325903,0.7945793969280314,0.14298114299372272,0.004176468368284,0.0017234221881171927,0.001408929088095807,0.0007044645440479035,0.01689456933314883
02,11,0.02198111878258419,0.03873534759824741,0.7016110093466723,0.1545522252863383,0.030234102940880452,0.0075954293229198114,0.0037171977428423816,0.002509443963579514,0.03906412501593564
03,0,0.054571342135282086,0.04340839136383948,0.08067466187805128,0.46836655111449105,0.11832949855536652,0.06229270689066581,0.04309753843335674,0.02868173378221977,0.1005775758467273
03,1,0.05912363417887802,0.033762385311758535,0.06786590767914787,0.6868463661266179,0.04957179662121567,0.025468172421869432,0.01645604423580208,0.010814553823280821,0.05009113960142972
03,2,0.07683973332092553,0.06744747179995081,0.3035967110467087,0.3689237784410042,0.043604554548898916,0.022121334990660914,0.01853193568328204,0.017827349893315077,0.08110713027525375
03,3,0.062356410732331044,0.051797314854915545,0.09511848048010889,0.45150858957701745,0.11229763451504465,0.06080554352533565,0.035579203530697684,0.02456639650229949,0.10597042628224958
03,4,0.03370661751233948,0.025395168588608262,0.06507026144698051,0.5937050629327144,0.10591128902411263,0.05927945234380639,0.0337454820029648,0.02026505582606475,0.06292161032240871
03,5,0.01539927433715725,0.03203025822325897,0.03198377861763843,0.7692781426749594,0.07155535285283104,0.031141335765766026,0.014350578235343673,0.00858710713839593,0.025674172154649268
03,6,0.017024653598405857,0.025846888178321516,0.8291278557857176,0.04458617174104453,0.016567032763334724,0.010189304416330692,0.008040224292135873,0.006800593169284953,0.041817276055424256
03,7,0.0010943323064992138,0.0,0.9955709700351134,0.0014820878481721636,0.0002412701148187243,0.00023265332500376984,0.0,0.0,0.0013786863703927103
03,8,0.0712148790415991,0.05175894364099679,0.2593540060230996,0.3906741238375749,0.05481020617533177,0.029711751662971176,0.026111129496640965,0.01977032796108151,0.09659463216070424
03,9,0.03554315689963576,0.050236182037807664,0.03122422310166177,0.5710693222857602,0.13009320617502496,0.05724595370275973,0.03394595462956956,0.02291691767766172,0.06772508349011866
03,10,0.056249414848796926,0.08137190650063976,0.3558593140467497,0.35833099272852104,0.04018350341728302,0.019299066878881502,0.01255812501950504,0.011559466966264082,0.06458820959335893
03,11,0.05367723251056142,0.0471344687408667,0.3812803889789303,0.35740096181948616,0.04147514414007493,0.022119191221404468,0.01518452586550469,0.014706273082339188,0.06702181364083216
04,0,0.03911676476383142,0.024300901605907477,0.008752431616424822,0.429218802465333,0.1861709360439786,0.09793066320343437,0.05926900268345002,0.041142533654126325,0.11409796396351396
04,1,0.029775094877868623,0.01756450421537913,0.00773286467486819,0.6592598252718983,0.10194340439622017,0.0575023560276101,0.03783907694658822,0.020142125773668525,0.06824074781589873
04,2,0.01672036403494204,0.010236822001527883,0.0056930281994220615,0.6484737768625237,0.1409373235460192,0.05950775567143854,0.03709436343707444,0.021137941342544923,0.06019862490450726
04,3,0.0246682292354417,0.0048403869008319025,0.00669731282186716,0.6966278225274,0.11876898190941503,0.057614221576653905,0.028117984946520534,0.01607685197411858,0.046588208107751224
04,4,0.03961629949955729,0.021594255594938397,0.027395283126226473,0.38045858649221026,0.18997948823279606,0.11899045467288033,0.06773046594186205,0.04221149602671248,0.11202367041281666
04,5,0.05681999831429161,0.02695680226931226,0.013689114683391995,0.6017397673141143,0.12505631137940354,0.05118159438949745,0.030168367391424394,0.01771737645646658,0.07667066780209783
04,6,0.023193715473579034,0.007913082426984875,0.0,0.5987240298147489,0.146363312698832,0.07857955002239551,0.042327525812268146,0.02899932239207084,0.07389946135912072
04,7,0.05013544327669861,0.026278567387316338,0.005263428600819518,0.7017076139695166,0.07186208788382739,0.03698115795429218,0.018096250450048864,0.015198793011812711,0.0744766574656677
04,8,0.024960224397246634,0.01127609395311606,0.02292265505869589,0.6034909913634845,0.1151689760221751,0.05687332338805442,0.04174370950082859,0.02767257319207068,0.09589145312432812
04,9,0.049754299754299756,0.04225365155013396,0.08089587989085477,0.3986949489462052,0.16151395799637006,0.0831244675465781,0.04783129406244984,0.030922425394787203,0.10500907485832109
04,10,0.03976056276488837,0.008669924910585547,0.00856381351859134,0.5145154142401488,0.16352389690966176,0.0900074277974396,0.05560236940496476,0.03258243918880962,0.08677415126491021
04,11,0.04240732514271696,0.031865166453392386,0.03220331116606884,0.5562281614873064,0.13375943987322889,0.07014845215915344,0.042115592449427475,0.021734085650066633,0.06953846561863906
05,0,0.025962200457503276,0.01700368667688276,0.07214837764008261,0.7096630910342683,0.07716481222377684,0.02842183578741644,0.013741754947031781,0.01053256934728052,0.04536167188575743
05,1,0.008906111558085772,0.007902964630159586,0.01967084559684696,0.895143139391594,0.033546862747094945,0.01013331160697009,0.006446619343931725,0.0040227719444755625,0.014227373180841421
05,2,0.005966420612720834,0.010291743350895959,0.044475745636473565,0.8662737776478483,0.02971250888651177,0.012796576948886777,0.00835830415456883,0.005102684889275725,0.017022237872818237
05,3,0.008072170819680249,0.007775035697483431,0.04034434659161253,0.8373928043777908,0.04361283293577754,0.020221695816172405,0.01531896629992489,0.007651229396568089,0.019610918064990053
05,4,0.01624468469469998,0.009891331536088491,0.08326060976626552,0.7539034490425502,0.06023178899974987,0.027942525221644757,0.013773936244128846,0.007748533948472805,0.02700314054639949
05,5,0.022268641453083327,0.022166958158777013,0.04261692126226736,0.6898543314178137,0.10850479073578032,0.04524035025537033,0.016536608891187254,0.010749376826667751,0.042062020999052895
05,6,0.013918801725276682,0.019659194679439686,0.0792656661899757,0.7372628749633867,0.0688789721853696,0.026068677957924842,0.014800392839297714,0.009189223338329973,0.030956196120999098
05,7,0.013626066811406157,0.016135455608227028,0.026408533634802566,0.8285693486294712,0.052825631736488486,0.020597542854451166,0.011022468878868463,0.005661112609892815,0.025153839236392132
05,8,0.011310683304174701,0.008552464042279467,0.05619292983076969,0.7770439429968019,0.06834695355674689,0.029288716766599752,0.015947402015418246,0.008684752735895545,0.024632154751313792
05,9,0.02431632517645461,0.03112761209921579,0.20205480508979357,0.59114069767083,0.06362550575425667,0.02514034584178186,0.014542267322179735,0.008055033470052868,0.03999740757543493
05,10,0.0117166008102836,0.006596058620517181,0.018737808232881507,0.8328915120292102,0.05269344270494673,0.02923523233131596,0.017318561496523784,0.008115340369129195,0.022695443405191817
05,11,0.019356293780513692,0.00687221396731055,0.11835332201231161,0.7622187433665888,0.03766450859690087,0.0164243260454256,0.008902037783909997,0.0046433878157503715,0.025565166631288473
06,0,0.008189053317676973,0.0077587810247142855,0.0,0.45100864153321285,0.19039132571057388,0.10921143580476186,0.06693371308333125,0.04695242298819943,0.11955462653752946
06,1,0.006749425662080453,0.010636076062206783,0.0,0.8649147025413498,0.06140194485337191,0.02514352080605971,0.014782515676496208,0.004034373678768089,0.012337440719667062
06,2,0.00970783470766859,0.016910636092413802,0.009667966803324983,0.8198834528263022,0.08591533386047562,0.02408021422353934,0.012810886595746095,0.006631361422486827,0.014392313468042553
06,3,0.004555921459875703,0.01733230990170104,0.00822872046285521,0.7665750530286148,0.1129488861927518,0.046318534842069645,0.018446529823953253,0.007395118891392445,0.018198925396786095
06,4,0.01732720685203437,0.02312700417840832,0.0083845801463137,0.46549412107666893,0.15487596651720645,0.10035953745991644,0.06783736135596985,0.04638172050474062,0.11621250190874134
06,5,0.017417675629197556,0.02430224721712254,0.0025795356835769563,0.5644302944388929,0.17914991517743023,0.09391485208338175,0.043712672259533826,0.027114173502823545,0.04737863400804072
06,6,0.009481272977941177,0.026628561580882355,0.001235064338235294,0.6719784007352941,0.14477826286764706,0.06150620404411765,0.03129021139705882,0.014585248161764706,0.03851677389705882
06,7,0.0116066759817242,0.02947529938194879,0.0044017932914441485,0.7982804289498273,0.09023033337047927,0.025442108060382145,0.011529526732214955,0.007843507033439914,0.02119032719853931
06,8,0.009286758431834267,0.01803774233875502,0.0051659247402155006,0.6646712924072151,0.11901470403418374,0.07391042643683483,0.04007725736359247,0.024050323118340024,0.045785571129029055
06,9,0.011553911564100744,0.022431632152109006,0.0039583416956646585,0.48977222553284777,0.22503882694759983,0.10081729566836384,0.0550030413155774,0.03209282650915637,0.05933189861458041
06,10,0.007304323960178647,0.015781331869557623,0.012281993063699195,0.4117742458644178,0.18034382095361662,0.11462361835375134,0.07815813767808578,0.04423763067940817,0.13549489757728486
06,11,0.005870646766169154,0.02033830845771144,0.0026334991708126037,0.5407761194029851,0.17800331674958542,0.09877280265339967,0.0594228855721393,0.0348922056384743,0.05929021558872305
07,0,0.0030448793567171926,0.0028145010644587357,0.0011158081143120432,0.6044016132031742,0.17911218312576158,0.08497350649639028,0.04805746689352915,0.026374151000480187,0.05010589074517663
07,1,0.011708325694147365,0.0026278799731100652,0.006982215975065697,0.8018497015624682,0.10156043105380023,0.0356087921937705,0.017458086332987025,0.008881826885860375,0.013322740328790564
07,2,0.0029373845315469782,0.005981099724869413,0.0,0.8926193229395112,0.05997049324135731,0.022223108311070352,0.008758988263753207,0.00295067586426891,0.004558927123622686
07,3,0.022368502507170714,0.013974123522007387,0.07154206475310043,0.7660675594808196,0.06121210870596975,0.02582695363281814,0.011167743133653867,0.008526443944615257,0.019314500319844823
07,4,0.0043420442588680145,0.0006413121635540354,0.0,0.708069705912565,0.13286544382410834,0.06055541520104164,0.03375911648838559,0.019855690881984682,0.0399112712694927
07,5,0.005035477890968683,0.0033676392819577054,0.008147420661440386,0.7044729455656995,0.12697656309020858,0.06466797226855107,0.03375775080050442,0.01899708854653967,0.03457714189413002
07,6,0.0021821397603091746,0.0019983806225989283,0.0,0.8076099252904255,0.09085166617855646,0.03848031193113626,0.021643380938434948,0.011708902555974756,0.0255252927225639
07,7,0.005657369151908933,0.0,0.0,0.8325590166463801,0.08846068128439423,0.03342133685347414,0.017434983113610258,0.008674632699593699,0.013791980250638597
07,8,0.008449241717758951,0.007238900242729684,0.009371879071674702,0.6352837688578478,0.12552497734743415,0.06844051138580792,0.043261440372494166,0.02763943729042243,0.0747898437138303
07,9,0.006679507123984492,0.0075129021902857005,0.0012408326542706868,0.6215583870410154,0.17230905993036522,0.08017877867496358,0.04150924759858755,0.02697113366422204,0.04204015112230536
07,10,0.013894261364345342,0.016583271983129734,0.08665352316542095,0.6562184150434859,0.10996868020114547,0.04381028437379119,0.027177100360614416,0.014861306946506782,0.03083315656156025
07,11,0.017674356934500132,0.01671970299655264,0.04330416335189605,0.6107928931317953,0.15180323521612304,0.06725006629541236,0.040891010342084325,0.015685494563776187,0.035879077167859985
08,0,0.020783078182903304,0.016799677996918765,0.05708337381504254,0.7384807561520632,0.08160002220710905,0.032100376132909544,0.016050188066454772,0.009071604047245625,0.028030923399353216
08,1,0.03257169645950959,0.02937669431931677,0.22385907339842237,0.6307046330078881,0.030237867144982777,0.013004219237276043,0.0070728277042865,0.003974643810766189,0.02919834491755162
08,2,0.04685453687268569,0.038637708329178386,0.12932197868676998,0.5804298544770414,0.08248738557268503,0.04226747239451414,0.016327290374477308,0.01744414085611908,0.046229632436528986
08,3,0.01280723542784996,0.008635806620647541,0.01780799874568313,0.783056819729084,0.09509702388565912,0.03753048113779744,0.017981292524023883,0.007327851198408998,0.01975549073084588
08,4,0.019917563263780823,0.029879133689183386,0.75492082615219,0.13293620913720305,0.016621209332418608,0.008466777102889747,0.005142535236406026,0.00356965569555299,0.028546090390375315
08,5,0.05145275986580069,0.04827802747946018,0.5750742805975009,0.2028281865068059,0.03601518754760645,0.013268753307012902,0.012419832192716721,0.007512370408703186,0.05315060209439305
08,6,0.032995927462067094,0.03431207012500469,0.6899906773228042,0.16734061252586827,0.020833152940972734,0.007048290313363178,0.0048951270972415846,0.0036078472119999883,0.03897629500067828
08,7,0.03868188689617261,0.04388270459699031,0.5930778877207449,0.21992888064316635,0.0282415996701711,0.011080189651618224,0.005857898715041572,0.004019789734075448,0.05522916237201952
08,8,0.03323030391467572,0.024614302959553216,0.6940490561532441,0.15179151798150778,0.01932796519109083,0.012370163034105833,0.010055317511905868,0.007713940808935701,0.04684743244498096
08,9,0.05051853499956737,0.05356237870978109,0.3492262147563071,0.3515284112680931,0.07273704898579746,0.028695566185832067,0.01970927429821634,0.01339909271826059,0.060623478078144895
08,10,0.015406276399361723,0.010512812490222458,0.05516097744125653,0.7600638277901192,0.0814868120521886,0.03419167109915209,0.012440161446763243,0.010262507430931447,0.020474953850004692
08,11,0.03370115522172162,0.026846795437504564,0.5833040270193156,0.17656777721008315,0.05588327018652087,0.03459693312188551,0.019229365590184927,0.011028021259795497,0.05884265495298825
09,0,0.007152353171376155,0.009486512665798873,0.003535932456473893,0.7272141903575067,0.11960555202455725,0.0511849814460687,0.029808410190368607,0.015775698651960445,0.036236369035889435
09,1,0.00385093420811345,0.004991951751258176,0.0,0.816428615089957,0.09265673709733287,0.03377208174575684,0.020222498420913223,0.012867010330283828,0.015210171356384604
09,2,0.004359122593677944,0.00946248563017895,0.012153712231458778,0.8467595638219405,0.07539421485955784,0.024147944368026898,0.011097156602808179,0.005581803321172976,0.01104399657117796
09,3,0.014010189979166237,0.021695992079044536,0.05420078797004889,0.6266465892448276,0.16799026382557397,0.057270158212834425,0.023977392272942925,0.01276428969244415,0.021444336723117227
09,4,0.00859587719858225,0.012631526358007045,0.02213500828501564,0.6057137464646437,0.14533332963260048,0.06657433338236804,0.036121002861591665,0.023009306417903407,0.0798858693992878
09,5,0.013246533678440395,0.013220389204075053,0.00124912488634416,0.7845550065215939,0.10486839162098646,0.035690112450289184,0.0191145157026618,0.008081547520487101,0.019974378415121966
09,6,0.007069248196078319,0.015556940181296641,0.023461749394864315,0.7939035630504007,0.08846609948057392,0.03124596217291806,0.01665379347573284,0.0077066864980805064,0.0159359575500547
09,7,0.0075428679183827405,0.00858429797756854,0.010191443130633044,0.8393583419404885,0.07549725071035816,0.02465146378780541,0.011185730265328951,0.005768579669399527,0.017220024600035144
09,8,0.006495654129569118,0.0007640000529177526,0.012954927304237389,0.7390890208892829,0.11442802524176798,0.049167206868724285,0.028139014936035666,0.015703343079019435,0.03325880749844554
09,9,0.009699536632575254,0.008245532255126831,0.009403179052458379,0.6603217331979144,0.15079044123321797,0.06288954814730206,0.031487992887418076,0.02061537416688019,0.04654666242710684
09,10,0.0,0.0,0.0,0.9465768799102132,0.03312133682504053,0.006921062476618032,0.006185309889013593,0.002656191545080434,0.004539219354034169
09,11,0.0176511964326003,0.010239021088534686,0.024784668675098542,0.6716612032011042,0.14504505700142006,0.0558069781948002,0.02974160241011825,0.014558919162828969,0.030511353833494806
10,0,0.02039603905423675,0.011098865406130193,0.006068564226563432,0.49077084090978496,0.17249602323044166,0.0886576702376623,0.05855359408356629,0.03862671667356066,0.11333168617805378
10,1,0.019313857925075017,0.006960413293873805,0.0,0.7296266124957465,0.12072965754766594,0.04442290440001238,0.02428410860307083,0.017303071862400363,0.03735937387215525
10,2,0.02116120799659719,0.013225754997873245,0.0,0.644845278604849,0.15581135686941727,0.05149404508719694,0.03057209698000851,0.01617662696724798,0.06671363249680987
10,3,0.011265153870065278,0.01876696715366283,0.6439830069422857,0.17172935447103926,0.06161434048285152,0.029360688011605015,0.01674437882084758,0.010958449901564605,0.03557766034607813
10,4,0.02170050690962795,0.02605615426042829,0.00908606359411696,0.5842896880257175,0.14360033534875716,0.07051207311047077,0.0448168074132063,0.030081449772640205,0.0698569215650349
10,5,0.016272137777157997,0.012721958815599869,0.002829684376888393,0.6330067865941523,0.12938688235020684,0.0665585924789662,0.043514386649932596,0.027402035978245712,0.06830753497885
10,6,0.01933987183315341,0.008682270252888348,0.0016365390357626847,0.5675230263913453,0.1541619771688449,0.07752601235730527,0.04667868709373636,0.028211636079656384,0.09623997978730735
10,7,0.021239749838183542,0.016747467733155014,0.005508189413131352,0.6876106460227444,0.11986848929868103,0.06315771425142205,0.03112877160946294,0.018689265246111048,0.036049706587108696
10,8,0.02652856731847178,0.013985204586115327,0.0015873488298262844,0.4869192535492128,0.15153228766729168,0.08471151588506272,0.05622521834313852,0.041734046317516066,0.13677655750336484
10,9,0.026736135761047716,0.015232374738024761,0.011846373707100108,0.5374512702905417,0.17160882891280663,0.0850358508677978,0.04725585759658745,0.03248338637142301,0.0723499217546708
10,10,0.02326190698980069,0.011896073110632855,0.028614204173294657,0.46093384485823896,0.18024391004647392,0.10892985246873148,0.06364118399301331,0.04069742054209164,0.08178160381772247
10,11,0.011381197148068314,0.0013331122533576521,0.0,0.5310164151881943,0.20617476372077598,0.08899353341071133,0.04671862046095175,0.035655778477864365,0.07872657934007628
11,0,0.042560633357298906,0.031506860723019996,0.03199264932447625,0.4606719427935343,0.1572678138680154,0.08120719855429312,0.04367100730348463,0.030279897512484766,0.12084199656339263
11,1,0.010573032906335668,0.0017273533278302608,0.0,0.8318199883824023,0.07898947282603157,0.033344543295932824,0.019321899171481857,0.0071947578138534755,0.01702895227613195
11,2,0.012330087407358171,0.0027917179035527933,0.0,0.707261790022932,0.14824022067865333,0.05857290039549337,0.02525840007976337,0.012788726777227559,0.03275615673501944
11,3,0.042500360906597374,0.03029553094516282,0.0658706098290334,0.5356018890882468,0.12807853327558827,0.05230052176782363,0.032700200045371115,0.019856049825733673,0.09279630431644291
11,4,0.0017129420126096963,0.004594682383904453,0.0015019475345572865,0.6662206169367488,0.1207221563635657,0.06614676886943051,0.0425153873275606,0.028301022490345613,0.06828447608127729
11,5,0.005200646158494776,0.0020105291294292655,0.0,0.6650725766151057,0.1760840006043209,0.07358187967041269,0.03543993398956384,0.016642067707183284,0.02596836612548956
11,6,0.007618374842420535,0.0041810605995342255,0.0,0.552250335260182,0.19428148071571946,0.0937809595189483,0.053371698010263126,0.029181275970100822,0.06533481508283152
